"","Experiment","Treatment","Day","Strain","Plate","Well","Reading","adjusted"
"3973",3,"15C",12,"QLD","C","8G",0.199,0.15201
"3974",3,"15C",12,"QLD","C","9B",0.212,0.16501
"3975",3,"15C",12,"QLD","C","9D",0.206,0.15901
"3976",3,"15C",12,"QLD","C","9E",0.204,0.15701
"3977",3,"15C",12,"QLD","C","9F",0.204,0.15701
"3978",3,"15C",12,"QLD","C","9G",0.209,0.16201
"3979",3,"15C",12,"QLD","C","10B",0.226,0.17901
"3980",3,"15C",12,"QLD","C","10C",0.212,0.16501
"3981",3,"15C",12,"QLD","C","10D",0.207,0.16001
"3982",3,"15C",12,"QLD","C","10E",0.204,0.15701
"3983",3,"15C",12,"QLD","C","10F",0.215,0.16801
"3984",3,"15C",12,"QLD","C","10G",0.22,0.17301
"3985",3,"17C",12,"QLD","A","2B",0.215,0.16751
"3986",3,"17C",12,"QLD","A","2C",0.207,0.15951
"3987",3,"17C",12,"QLD","A","2D",0.203,0.15551
"3988",3,"17C",12,"QLD","A","2E",0.208,0.16051
"3989",3,"17C",12,"QLD","A","2F",0.205,0.15751
"3990",3,"17C",12,"QLD","A","2G",0.213,0.16551
"3991",3,"17C",12,"QLD","A","3B",0.2,0.15251
"3992",3,"17C",12,"QLD","A","3C",0.202,0.15451
"3993",3,"17C",12,"QLD","A","3D",0.191,0.14351
"3994",3,"17C",12,"QLD","A","3E",0.191,0.14351
"3995",3,"17C",12,"QLD","A","3G",0.197,0.14951
"3996",3,"17C",12,"QLD","A","4B",0.198,0.15051
"3997",3,"17C",12,"QLD","A","4C",0.191,0.14351
"3998",3,"17C",12,"QLD","A","4E",0.188,0.14051
"3999",3,"17C",12,"QLD","A","4G",0.2,0.15251
"4000",3,"17C",12,"QLD","B","5B",0.196,0.14851
"4001",3,"17C",12,"QLD","B","5C",0.194,0.14651
"4002",3,"17C",12,"QLD","B","5E",0.197,0.14951
"4003",3,"17C",12,"QLD","B","5F",0.195,0.14751
"4004",3,"17C",12,"QLD","B","5G",0.201,0.15351
"4005",3,"17C",12,"QLD","B","6B",0.198,0.15051
"4006",3,"17C",12,"QLD","B","6C",0.191,0.14351
"4007",3,"17C",12,"QLD","B","6D",0.19,0.14251
"4008",3,"17C",12,"QLD","B","6F",0.204,0.15651
"4009",3,"17C",12,"QLD","B","6G",0.199,0.15151
"4010",3,"17C",12,"QLD","B","7B",0.197,0.14951
"4011",3,"17C",12,"QLD","B","7C",0.19,0.14251
"4012",3,"17C",12,"QLD","B","7E",0.193,0.14551
"4013",3,"17C",12,"QLD","B","7F",0.195,0.14751
"4014",3,"17C",12,"QLD","B","7G",0.203,0.15551
"4015",3,"19C",12,"QLD","B","5B",0.187,0.13801
"4016",3,"19C",12,"QLD","B","5C",0.172,0.12301
"4017",3,"19C",12,"QLD","B","5E",0.174,0.12501
"4018",3,"19C",12,"QLD","B","5F",0.186,0.13701
"4019",3,"19C",12,"QLD","B","5G",0.183,0.13401
"4020",3,"19C",12,"QLD","B","6B",0.18,0.13101
"4021",3,"19C",12,"QLD","B","6C",0.171,0.12201
"4022",3,"19C",12,"QLD","B","6D",0.166,0.11701
"4023",3,"19C",12,"QLD","B","6E",0.178,0.12901
"4024",3,"19C",12,"QLD","B","6G",0.177,0.12801
"4025",3,"19C",12,"QLD","B","7B",0.18,0.13101
"4026",3,"19C",12,"QLD","B","7C",0.168,0.11901
"4027",3,"19C",12,"QLD","B","7D",0.17,0.12101
"4028",3,"19C",12,"QLD","B","7E",0.167,0.11801
"4029",3,"19C",12,"QLD","B","7G",0.179,0.13001
"4030",3,"19C",12,"QLD","C","8B",0.191,0.14201
"4031",3,"19C",12,"QLD","C","8C",0.182,0.13301
"4032",3,"19C",12,"QLD","C","8D",0.181,0.13201
"4033",3,"19C",12,"QLD","C","8E",0.176,0.12701
"4034",3,"19C",12,"QLD","C","8F",0.21,0.16101
"4035",3,"19C",12,"QLD","C","8G",0.185,0.13601
"4036",3,"19C",12,"QLD","C","9B",0.188,0.13901
"4037",3,"19C",12,"QLD","C","9C",0.183,0.13401
"4038",3,"19C",12,"QLD","C","9D",0.178,0.12901
"4039",3,"19C",12,"QLD","C","9E",0.11,0.06101
"4040",3,"19C",12,"QLD","C","9G",0.186,0.13701
"4041",3,"19C",12,"QLD","C","10B",0.199,0.15001
"4042",3,"19C",12,"QLD","C","10C",0.193,0.14401
"4043",3,"19C",12,"QLD","C","10E",0.191,0.14201
"4044",3,"19C",12,"QLD","C","10F",0.186,0.13701
"4045",3,"19C",12,"QLD","C","10G",0.198,0.14901
"4046",3,"25C",12,"QLD","C","8B",0.163,0.11551
"4047",3,"25C",12,"QLD","C","8C",0.158,0.11051
"4048",3,"25C",12,"QLD","C","8D",0.154,0.10651
"4049",3,"25C",12,"QLD","C","8E",0.156,0.10851
"4050",3,"25C",12,"QLD","C","8F",0.155,0.10751
"4051",3,"25C",12,"QLD","C","8G",0.16,0.11251
"4052",3,"25C",12,"QLD","C","9B",0.16,0.11251
"4053",3,"25C",12,"QLD","C","9D",0.159,0.11151
"4054",3,"25C",12,"QLD","C","9E",0.159,0.11151
"4055",3,"25C",12,"QLD","C","9F",0.152,0.10451
"4056",3,"25C",12,"QLD","C","9G",0.167,0.11951
"4057",3,"25C",12,"QLD","C","10B",0.172,0.12451
"4058",3,"25C",12,"QLD","C","10E",0.165,0.11751
"4059",3,"25C",12,"QLD","C","10F",0.166,0.11851
"4060",3,"25C",12,"QLD","C","10G",0.172,0.12451
"4061",3,"28C",12,"QLD","A","2B",0.046,0.00151
"4062",3,"28C",12,"QLD","A","2D",0.046,0.00151
"4063",3,"28C",12,"QLD","A","2E",0.048,0.00051
"4064",3,"28C",12,"QLD","A","2F",0.047,0.00051
"4065",3,"28C",12,"QLD","A","2G",0.048,0.00051
"4066",3,"28C",12,"QLD","A","3B",0.046,0.00151
"4067",3,"28C",12,"QLD","A","3C",0.049,0.00151
"4068",3,"28C",12,"QLD","A","3D",0.048,0.00051
"4069",3,"28C",12,"QLD","A","3E",0.047,0.00051
"4070",3,"28C",12,"QLD","A","3F",0.049,0.00151
"4071",3,"28C",12,"QLD","A","3G",0.047,0.00051
"4072",3,"28C",12,"QLD","A","4B",0.044,0.00351
"4073",3,"28C",12,"QLD","A","4C",0.045,0.00251
"4074",3,"28C",12,"QLD","A","4D",0.047,0.00051
"4075",3,"28C",12,"QLD","A","4E",0.049,0.00151
"4076",3,"28C",12,"QLD","A","4F",0.048,0.00051
"4077",3,"28C",12,"QLD","A","4G",0.046,0.00151
"4078",3,"28C",12,"QLD","C","8B",0.044,0.00351
"4079",3,"28C",12,"QLD","C","8C",0.045,0.00251
"4080",3,"28C",12,"QLD","C","8D",0.05,0.00251
"4081",3,"28C",12,"QLD","C","8E",0.047,0.00051
"4082",3,"28C",12,"QLD","C","8F",0.045,0.00251
"4083",3,"28C",12,"QLD","C","8G",0.045,0.00251
"4084",3,"28C",12,"QLD","C","9B",0.043,0.00451
"4085",3,"28C",12,"QLD","C","9C",0.046,0.00151
"4086",3,"28C",12,"QLD","C","9D",0.047,0.00051
"4087",3,"28C",12,"QLD","C","9E",0.046,0.00151
"4088",3,"28C",12,"QLD","C","9F",0.047,0.00051
"4089",3,"28C",12,"QLD","C","9G",0.044,0.00351
"4090",3,"28C",12,"QLD","C","10B",0.052,0.00451
"4091",3,"28C",12,"QLD","C","10C",0.051,0.00351
"4092",3,"28C",12,"QLD","C","10D",0.052,0.00451
"4093",3,"28C",12,"QLD","C","10E",0.048,0.00051
"4094",3,"28C",12,"QLD","C","10F",0.05,0.00251
"4095",3,"28C",12,"QLD","C","10G",0.048,0.00051
"4096",3,"27C",12,"QLD","A","2B",0.066,0.01901
"4097",3,"27C",12,"QLD","A","2C",0.067,0.02001
"4098",3,"27C",12,"QLD","A","2D",0.065,0.01801
"4099",3,"27C",12,"QLD","A","2F",0.066,0.01901
"4100",3,"27C",12,"QLD","A","2G",0.064,0.01701
"4101",3,"27C",12,"QLD","A","3B",0.067,0.02001
"4102",3,"27C",12,"QLD","A","3C",0.068,0.02101
"4103",3,"27C",12,"QLD","A","3D",0.065,0.01801
"4104",3,"27C",12,"QLD","A","3F",0.063,0.01601
"4105",3,"27C",12,"QLD","A","3G",0.065,0.01801
"4106",3,"27C",12,"QLD","A","4B",0.063,0.01601
"4107",3,"27C",12,"QLD","A","4C",0.063,0.01601
"4108",3,"27C",12,"QLD","A","4E",0.061,0.01401
"4109",3,"27C",12,"QLD","A","4F",0.062,0.01501
"4110",3,"27C",12,"QLD","A","4G",0.065,0.01801
"4111",3,"27C",12,"QLD","B","5B",0.059,0.01201
"4112",3,"27C",12,"QLD","B","5D",0.062,0.01501
"4113",3,"27C",12,"QLD","B","5G",0.068,0.02101
"4114",3,"27C",12,"QLD","B","6B",0.062,0.01501
"4115",3,"27C",12,"QLD","B","6C",0.059,0.01201
"4116",3,"27C",12,"QLD","B","6D",0.06,0.01301
"4117",3,"27C",12,"QLD","B","6E",0.063,0.01601
"4118",3,"27C",12,"QLD","B","6F",0.06,0.01301
"4119",3,"27C",12,"QLD","B","6G",0.058,0.01101
"4120",3,"27C",12,"QLD","B","7B",0.06,0.01301
"4121",3,"27C",12,"QLD","B","7C",0.057,0.01001
"4122",3,"27C",12,"QLD","B","7D",0.06,0.01301
"4123",3,"27C",12,"QLD","B","7E",0.057,0.01001
"4124",3,"27C",12,"QLD","B","7F",0.055,0.00801
"4125",3,"27C",12,"QLD","B","7G",0.063,0.01601
"4126",3,"13C",13,"QLD","B","5B",0.198,0.15101
"4127",3,"13C",13,"QLD","B","5D",0.2,0.15301
"4128",3,"13C",13,"QLD","B","5G",0.202,0.15501
"4129",3,"13C",13,"QLD","B","6B",0.196,0.14901
"4130",3,"13C",13,"QLD","B","6E",0.193,0.14601
"4131",3,"13C",13,"QLD","B","6G",0.194,0.14701
"4132",3,"13C",13,"QLD","B","7B",0.193,0.14601
"4133",3,"13C",13,"QLD","B","7C",0.196,0.14901
"4134",3,"13C",13,"QLD","B","7E",0.187,0.14001
"4135",3,"13C",13,"QLD","B","7F",0.189,0.14201
"4136",3,"13C",13,"QLD","B","7G",0.192,0.14501
"4137",3,"13C",13,"QLD","C","8B",0.198,0.15101
"4138",3,"13C",13,"QLD","C","8D",0.182,0.13501
"4139",3,"13C",13,"QLD","C","8E",0.184,0.13701
"4140",3,"13C",13,"QLD","C","8G",0.18,0.13301
"4141",3,"13C",13,"QLD","C","9B",0.181,0.13401
"4142",3,"13C",13,"QLD","C","9D",0.182,0.13501
"4143",3,"13C",13,"QLD","C","9F",0.177,0.13001
"4144",3,"13C",13,"QLD","C","9G",0.182,0.13501
"4145",3,"13C",13,"QLD","C","10B",0.188,0.14101
"4146",3,"13C",13,"QLD","C","10D",0.183,0.13601
"4147",3,"13C",13,"QLD","C","10E",0.184,0.13701
"4148",3,"13C",13,"QLD","C","10G",0.188,0.14101
"4149",3,"26C",13,"QLD","A","2B",0.086,0.04001
"4150",3,"26C",13,"QLD","A","2C",0.088,0.04201
"4151",3,"26C",13,"QLD","A","2D",0.082,0.03601
"4152",3,"26C",13,"QLD","A","2E",0.088,0.04201
"4153",3,"26C",13,"QLD","A","2G",0.098,0.05201
"4154",3,"26C",13,"QLD","A","3B",0.101,0.05501
"4155",3,"26C",13,"QLD","A","3E",0.086,0.04001
"4156",3,"26C",13,"QLD","A","3F",0.093,0.04701
"4157",3,"26C",13,"QLD","A","3G",0.093,0.04701
"4158",3,"26C",13,"QLD","A","4B",0.101,0.05501
"4159",3,"26C",13,"QLD","A","4C",0.091,0.04501
"4160",3,"26C",13,"QLD","A","4D",0.088,0.04201
"4161",3,"26C",13,"QLD","A","4E",0.086,0.04001
"4162",3,"26C",13,"QLD","A","4F",0.088,0.04201
"4163",3,"26C",13,"QLD","A","4G",0.09,0.04401
"4164",3,"26C",13,"QLD","B","5B",0.07,0.02401
"4165",3,"26C",13,"QLD","B","5C",0.07,0.02401
"4166",3,"26C",13,"QLD","B","5D",0.067,0.02101
"4167",3,"26C",13,"QLD","B","5G",0.074,0.02801
"4168",3,"26C",13,"QLD","B","6B",0.072,0.02601
"4169",3,"26C",13,"QLD","B","6D",0.069,0.02301
"4170",3,"26C",13,"QLD","B","6E",0.073,0.02701
"4171",3,"26C",13,"QLD","B","6F",0.07,0.02401
"4172",3,"26C",13,"QLD","B","6G",0.072,0.02601
"4173",3,"26C",13,"QLD","B","7B",0.069,0.02301
"4174",3,"26C",13,"QLD","B","7C",0.069,0.02301
"4175",3,"26C",13,"QLD","B","7D",0.066,0.02001
"4176",3,"26C",13,"QLD","B","7E",0.066,0.02001
"4177",3,"26C",13,"QLD","B","7F",0.064,0.01801
"4178",3,"26C",13,"QLD","B","7G",0.069,0.02301
"4179",3,"23C",13,"QLD","A","2B",0.161,0.11501
"4180",3,"23C",13,"QLD","A","2C",0.159,0.11301
"4181",3,"23C",13,"QLD","A","2D",0.139,0.09301
"4182",3,"23C",13,"QLD","A","2E",0.147,0.10101
"4183",3,"23C",13,"QLD","A","2F",0.158,0.11201
"4184",3,"23C",13,"QLD","A","2G",0.159,0.11301
"4185",3,"23C",13,"QLD","A","3B",0.156,0.11001
"4186",3,"23C",13,"QLD","A","3C",0.162,0.11601
"4187",3,"23C",13,"QLD","A","3F",0.146,0.10001
"4188",3,"23C",13,"QLD","A","3G",0.158,0.11201
"4189",3,"23C",13,"QLD","A","4B",0.144,0.09801
"4190",3,"23C",13,"QLD","A","4C",0.136,0.09001
"4191",3,"23C",13,"QLD","A","4D",0.132,0.08601
"4192",3,"23C",13,"QLD","A","4F",0.139,0.09301
"4193",3,"23C",13,"QLD","A","4G",0.143,0.09701
"4194",3,"23C",13,"QLD","C","8B",0.155,0.10901
"4195",3,"23C",13,"QLD","C","8C",0.149,0.10301
"4196",3,"23C",13,"QLD","C","8D",0.149,0.10301
"4197",3,"23C",13,"QLD","C","8E",0.15,0.10401
"4198",3,"23C",13,"QLD","C","8F",0.146,0.10001
"4199",3,"23C",13,"QLD","C","8G",0.15,0.10401
"4200",3,"23C",13,"QLD","C","9B",0.167,0.12101
"4201",3,"23C",13,"QLD","C","9C",0.159,0.11301
"4202",3,"23C",13,"QLD","C","9D",0.152,0.10601
"4203",3,"23C",13,"QLD","C","9G",0.158,0.11201
"4204",3,"23C",13,"QLD","C","10B",0.174,0.12801
"4205",3,"23C",13,"QLD","C","10C",0.168,0.12201
"4206",3,"23C",13,"QLD","C","10D",0.158,0.11201
"4207",3,"23C",13,"QLD","C","10F",0.155,0.10901
"4208",3,"23C",13,"QLD","C","10G",0.162,0.11601
"4209",3,"21C",13,"QLD","B","5B",0.177,0.13001
"4210",3,"21C",13,"QLD","B","5C",0.166,0.11901
"4211",3,"21C",13,"QLD","B","5E",0.168,0.12101
"4212",3,"21C",13,"QLD","B","5F",0.167,0.12001
"4213",3,"21C",13,"QLD","B","5G",0.179,0.13201
"4214",3,"21C",13,"QLD","B","6B",0.18,0.13301
"4215",3,"21C",13,"QLD","B","6D",0.166,0.11901
"4216",3,"21C",13,"QLD","B","6F",0.164,0.11701
"4217",3,"21C",13,"QLD","B","6G",0.173,0.12601
"4218",3,"21C",13,"QLD","B","7B",0.17,0.12301
"4219",3,"21C",13,"QLD","B","7C",0.166,0.11901
"4220",3,"21C",13,"QLD","B","7D",0.159,0.11201
"4221",3,"21C",13,"QLD","B","7E",0.158,0.11101
"4222",3,"21C",13,"QLD","B","7F",0.164,0.11701
"4223",3,"21C",13,"QLD","B","7G",0.171,0.12401
"4224",3,"21C",13,"QLD","C","8B",0.187,0.14001
"4225",3,"21C",13,"QLD","C","8E",0.164,0.11701
"4226",3,"21C",13,"QLD","C","8F",0.171,0.12401
"4227",3,"21C",13,"QLD","C","8G",0.183,0.13601
"4228",3,"21C",13,"QLD","C","9B",0.189,0.14201
"4229",3,"21C",13,"QLD","C","9C",0.178,0.13101
"4230",3,"21C",13,"QLD","C","9D",0.178,0.13101
"4231",3,"21C",13,"QLD","C","9E",0.171,0.12401
"4232",3,"21C",13,"QLD","C","9G",0.185,0.13801
"4233",3,"21C",13,"QLD","C","10B",0.191,0.14401
"4234",3,"21C",13,"QLD","C","10C",0.187,0.14001
"4235",3,"21C",13,"QLD","C","10D",0.196,0.14901
"4236",3,"21C",13,"QLD","C","10E",0.187,0.14001
"4237",3,"21C",13,"QLD","C","10F",0.193,0.14601
"4238",3,"21C",13,"QLD","C","10G",0.199,0.15201
"4239",3,"15C",13,"QLD","A","2B",0.226,0.17901
"4240",3,"15C",13,"QLD","A","2C",0.224,0.17701
"4241",3,"15C",13,"QLD","A","2D",0.217,0.17001
"4242",3,"15C",13,"QLD","A","2E",0.215,0.16801
"4243",3,"15C",13,"QLD","A","2F",0.222,0.17501
"4244",3,"15C",13,"QLD","A","2G",0.225,0.17801
"4245",3,"15C",13,"QLD","A","3B",0.223,0.17601
"4246",3,"15C",13,"QLD","A","3D",0.217,0.17001
"4247",3,"15C",13,"QLD","A","3E",0.214,0.16701
"4248",3,"15C",13,"QLD","A","3F",0.215,0.16801
"4249",3,"15C",13,"QLD","A","3G",0.221,0.17401
"4250",3,"15C",13,"QLD","A","4B",0.219,0.17201
"4251",3,"15C",13,"QLD","A","4C",0.208,0.16101
"4252",3,"15C",13,"QLD","A","4E",0.213,0.16601
"4253",3,"15C",13,"QLD","A","4G",0.22,0.17301
"4254",3,"15C",13,"QLD","C","8B",0.221,0.17401
"4255",3,"15C",13,"QLD","C","8C",0.21,0.16301
"4256",3,"15C",13,"QLD","C","8F",0.208,0.16101
"4257",3,"15C",13,"QLD","C","8G",0.207,0.16001
"4258",3,"15C",13,"QLD","C","9B",0.221,0.17401
"4259",3,"15C",13,"QLD","C","9D",0.215,0.16801
"4260",3,"15C",13,"QLD","C","9E",0.211,0.16401
"4261",3,"15C",13,"QLD","C","9F",0.212,0.16501
"4262",3,"15C",13,"QLD","C","9G",0.216,0.16901
"4263",3,"15C",13,"QLD","C","10B",0.235,0.18801
"4264",3,"15C",13,"QLD","C","10C",0.22,0.17301
"4265",3,"15C",13,"QLD","C","10D",0.214,0.16701
"4266",3,"15C",13,"QLD","C","10E",0.212,0.16501
"4267",3,"15C",13,"QLD","C","10F",0.221,0.17401
"4268",3,"15C",13,"QLD","C","10G",0.229,0.18201
"4269",3,"17C",13,"QLD","A","2B",0.216,0.16801
"4270",3,"17C",13,"QLD","A","2C",0.206,0.15801
"4271",3,"17C",13,"QLD","A","2D",0.2,0.15201
"4272",3,"17C",13,"QLD","A","2E",0.205,0.15701
"4273",3,"17C",13,"QLD","A","2F",0.2,0.15201
"4274",3,"17C",13,"QLD","A","2G",0.212,0.16401
"4275",3,"17C",13,"QLD","A","3B",0.2,0.15201
"4276",3,"17C",13,"QLD","A","3C",0.199,0.15101
"4277",3,"17C",13,"QLD","A","3D",0.189,0.14101
"4278",3,"17C",13,"QLD","A","3E",0.187,0.13901
"4279",3,"17C",13,"QLD","A","3G",0.196,0.14801
"4280",3,"17C",13,"QLD","A","4B",0.198,0.15001
"4281",3,"17C",13,"QLD","A","4C",0.189,0.14101
"4282",3,"17C",13,"QLD","A","4E",0.185,0.13701
"4283",3,"17C",13,"QLD","A","4G",0.201,0.15301
"4284",3,"17C",13,"QLD","B","5B",0.199,0.15101
"4285",3,"17C",13,"QLD","B","5C",0.196,0.14801
"4286",3,"17C",13,"QLD","B","5E",0.196,0.14801
"4287",3,"17C",13,"QLD","B","5F",0.197,0.14901
"4288",3,"17C",13,"QLD","B","5G",0.204,0.15601
"4289",3,"17C",13,"QLD","B","6B",0.203,0.15501
"4290",3,"17C",13,"QLD","B","6C",0.191,0.14301
"4291",3,"17C",13,"QLD","B","6D",0.193,0.14501
"4292",3,"17C",13,"QLD","B","6F",0.201,0.15301
"4293",3,"17C",13,"QLD","B","6G",0.202,0.15401
"4294",3,"17C",13,"QLD","B","7B",0.204,0.15601
"4295",3,"17C",13,"QLD","B","7C",0.192,0.14401
"4296",3,"17C",13,"QLD","B","7E",0.191,0.14301
"4297",3,"17C",13,"QLD","B","7F",0.194,0.14601
"4298",3,"17C",13,"QLD","B","7G",0.207,0.15901
"4299",3,"19C",13,"QLD","B","5B",0.183,0.13351
"4300",3,"19C",13,"QLD","B","5C",0.167,0.11751
"4301",3,"19C",13,"QLD","B","5E",0.174,0.12451
"4302",3,"19C",13,"QLD","B","5F",0.169,0.11951
"4303",3,"19C",13,"QLD","B","5G",0.179,0.12951
"4304",3,"19C",13,"QLD","B","6B",0.174,0.12451
"4305",3,"19C",13,"QLD","B","6C",0.167,0.11751
"4306",3,"19C",13,"QLD","B","6D",0.163,0.11351
"4307",3,"19C",13,"QLD","B","6E",0.183,0.13351
"4308",3,"19C",13,"QLD","B","6G",0.173,0.12351
"4309",3,"19C",13,"QLD","B","7B",0.174,0.12451
"4310",3,"19C",13,"QLD","B","7C",0.162,0.11251
"4311",3,"19C",13,"QLD","B","7D",0.172,0.12251
"4312",3,"19C",13,"QLD","B","7E",0.163,0.11351
"4313",3,"19C",13,"QLD","B","7G",0.176,0.12651
"4314",3,"19C",13,"QLD","C","8B",0.189,0.13951
"4315",3,"19C",13,"QLD","C","8C",0.176,0.12651
"4316",3,"19C",13,"QLD","C","8D",0.189,0.13951
"4317",3,"19C",13,"QLD","C","8E",0.171,0.12151
"4318",3,"19C",13,"QLD","C","8F",0.187,0.13751
"4319",3,"19C",13,"QLD","C","8G",0.182,0.13251
"4320",3,"19C",13,"QLD","C","9B",0.186,0.13651
"4321",3,"19C",13,"QLD","C","9C",0.18,0.13051
"4322",3,"19C",13,"QLD","C","9D",0.176,0.12651
"4323",3,"19C",13,"QLD","C","9E",0.103,0.05351
"4324",3,"19C",13,"QLD","C","9G",0.202,0.15251
"4325",3,"19C",13,"QLD","C","10B",0.198,0.14851
"4326",3,"19C",13,"QLD","C","10C",0.192,0.14251
"4327",3,"19C",13,"QLD","C","10E",0.189,0.13951
"4328",3,"19C",13,"QLD","C","10F",0.191,0.14151
"4329",3,"19C",13,"QLD","C","10G",0.255,0.20551
"4330",3,"25C",13,"QLD","C","8B",0.16,0.11101
"4331",3,"25C",13,"QLD","C","8C",0.156,0.10701
"4332",3,"25C",13,"QLD","C","8D",0.151,0.10201
"4333",3,"25C",13,"QLD","C","8E",0.152,0.10301
"4334",3,"25C",13,"QLD","C","8F",0.156,0.10701
"4335",3,"25C",13,"QLD","C","8G",0.159,0.11001
"4336",3,"25C",13,"QLD","C","9B",0.159,0.11001
"4337",3,"25C",13,"QLD","C","9D",0.158,0.10901
"4338",3,"25C",13,"QLD","C","9E",0.156,0.10701
"4339",3,"25C",13,"QLD","C","9F",0.15,0.10101
"4340",3,"25C",13,"QLD","C","9G",0.162,0.11301
"4341",3,"25C",13,"QLD","C","10B",0.171,0.12201
"4342",3,"25C",13,"QLD","C","10E",0.165,0.11601
"4343",3,"25C",13,"QLD","C","10F",0.17,0.12101
"4344",3,"25C",13,"QLD","C","10G",0.173,0.12401
"4345",3,"28C",13,"QLD","A","2B",0.047,0.00151
"4346",3,"28C",13,"QLD","A","2D",0.047,0.00151
"4347",3,"28C",13,"QLD","A","2E",0.047,0.00151
"4348",3,"28C",13,"QLD","A","2F",0.047,0.00151
"4349",3,"28C",13,"QLD","A","2G",0.047,0.00151
"4350",3,"28C",13,"QLD","A","3B",0.046,0.00251
"4351",3,"28C",13,"QLD","A","3C",0.048,0.00051
"4352",3,"28C",13,"QLD","A","3D",0.048,0.00051
"4353",3,"28C",13,"QLD","A","3E",0.048,0.00051
"4354",3,"28C",13,"QLD","A","3F",0.049,0.00051
"4355",3,"28C",13,"QLD","A","3G",0.047,0.00151
"4356",3,"28C",13,"QLD","A","4B",0.045,0.00351
"4357",3,"28C",13,"QLD","A","4C",0.048,0.00051
"4358",3,"28C",13,"QLD","A","4D",0.048,0.00051
"4359",3,"28C",13,"QLD","A","4E",0.05,0.00151
"4360",3,"28C",13,"QLD","A","4F",0.048,0.00051
"4361",3,"28C",13,"QLD","A","4G",0.045,0.00351
"4362",3,"28C",13,"QLD","C","8B",0.044,0.00451
"4363",3,"28C",13,"QLD","C","8C",0.046,0.00251
"4364",3,"28C",13,"QLD","C","8D",0.051,0.00251
"4365",3,"28C",13,"QLD","C","8E",0.048,0.00051
"4366",3,"28C",13,"QLD","C","8F",0.046,0.00251
"4367",3,"28C",13,"QLD","C","8G",0.044,0.00451
"4368",3,"28C",13,"QLD","C","9B",0.044,0.00451
"4369",3,"28C",13,"QLD","C","9C",0.047,0.00151
"4370",3,"28C",13,"QLD","C","9D",0.048,0.00051
"4371",3,"28C",13,"QLD","C","9E",0.048,0.00051
"4372",3,"28C",13,"QLD","C","9F",0.046,0.00251
"4373",3,"28C",13,"QLD","C","9G",0.045,0.00351
"4374",3,"28C",13,"QLD","C","10B",0.053,0.00451
"4375",3,"28C",13,"QLD","C","10C",0.052,0.00351
"4376",3,"28C",13,"QLD","C","10D",0.057,0.00851
"4377",3,"28C",13,"QLD","C","10E",0.048,0.00051
"4378",3,"28C",13,"QLD","C","10F",0.05,0.00151
"4379",3,"28C",13,"QLD","C","10G",0.049,0.00051
"4380",3,"27C",13,"QLD","A","2B",0.067,0.02051
"4381",3,"27C",13,"QLD","A","2C",0.068,0.02151
"4382",3,"27C",13,"QLD","A","2D",0.067,0.02051
"4383",3,"27C",13,"QLD","A","2F",0.07,0.02351
"4384",3,"27C",13,"QLD","A","2G",0.066,0.01951
"4385",3,"27C",13,"QLD","A","3B",0.068,0.02151
"4386",3,"27C",13,"QLD","A","3C",0.069,0.02251
"4387",3,"27C",13,"QLD","A","3D",0.067,0.02051
"4388",3,"27C",13,"QLD","A","3F",0.065,0.01851
"4389",3,"27C",13,"QLD","A","3G",0.067,0.02051
"4390",3,"27C",13,"QLD","A","4B",0.064,0.01751
"4391",3,"27C",13,"QLD","A","4C",0.065,0.01851
"4392",3,"27C",13,"QLD","A","4E",0.063,0.01651
"4393",3,"27C",13,"QLD","A","4F",0.063,0.01651
"4394",3,"27C",13,"QLD","A","4G",0.068,0.02151
"4395",3,"27C",13,"QLD","B","5B",0.06,0.01351
"4396",3,"27C",13,"QLD","B","5D",0.064,0.01751
"4397",3,"27C",13,"QLD","B","5G",0.069,0.02251
"4398",3,"27C",13,"QLD","B","6B",0.063,0.01651
"4399",3,"27C",13,"QLD","B","6C",0.063,0.01651
"4400",3,"27C",13,"QLD","B","6D",0.062,0.01551
"4401",3,"27C",13,"QLD","B","6E",0.065,0.01851
"4402",3,"27C",13,"QLD","B","6F",0.06,0.01351
"4403",3,"27C",13,"QLD","B","6G",0.061,0.01451
"4404",3,"27C",13,"QLD","B","7B",0.061,0.01451
"4405",3,"27C",13,"QLD","B","7C",0.059,0.01251
"4406",3,"27C",13,"QLD","B","7D",0.061,0.01451
"4407",3,"27C",13,"QLD","B","7E",0.058,0.01151
"4408",3,"27C",13,"QLD","B","7F",0.057,0.01051
"4409",3,"27C",13,"QLD","B","7G",0.063,0.01651
"4410",3,"13C",14,"QLD","B","5B",0.213,0.16501
"4411",3,"13C",14,"QLD","B","5D",0.215,0.16701
"4412",3,"13C",14,"QLD","B","5G",0.217,0.16901
"4413",3,"13C",14,"QLD","B","6B",0.211,0.16301
"4414",3,"13C",14,"QLD","B","6E",0.208,0.16001
"4415",3,"13C",14,"QLD","B","6G",0.209,0.16101
"4416",3,"13C",14,"QLD","B","7B",0.209,0.16101
"4417",3,"13C",14,"QLD","B","7C",0.21,0.16201
"4418",3,"13C",14,"QLD","B","7E",0.202,0.15401
"4419",3,"13C",14,"QLD","B","7F",0.205,0.15701
"4420",3,"13C",14,"QLD","B","7G",0.207,0.15901
"4421",3,"13C",14,"QLD","C","8B",0.214,0.16601
"4422",3,"13C",14,"QLD","C","8D",0.2,0.15201
